number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,78.63588,56.73810769,57.81149035,38.25212037,1.364531443,1.438377585,128.2426,18.66069231,53.04468026,49.10877139,818.22,973.0076923,764.4195392,907.7556542,1.541874805,1.136049958,810.6,565.1615385,304.9053191,338.3556173,147.8,117.0769231,125.8413147,93.6761751,1.472052889,1.473370424,205,32.23076923,74.99173288,76.82693992,4288.2858,3298.351846,908.0803726,119.7102147,1.245722341,1.027831725,8958.571,2067.032769,3275.253472,3690.300056,106.17,115.2769231,77.18429864,92.3926414,1.386035266,1.128353687,186.05,63.39230769,66.05318766,52.58212483,6.0304,5.035538462,3.098872741,1.509656586,1.254899828,1.06687928,12.878,2.920615385,4.631059559,5.312483015,87.046316,96.41265231,3.671284588,1.282843457,0.340182693,0.204520275,399.97342,92.29542462,156.6701868,166.4324424,3,2.384615385,2.701920077,2.245314144,1.494365083,1.493309535,4,0.692307692,1.549193338,1.076923077,69
5,78.63588,60.133,57.81149035,41.13405254,1.364531443,1.423340938,128.2426,20.21575,53.04468026,49.62675919,818.22,944.6666667,764.4195392,880.2544438,1.541874805,1.208796615,810.6,502.8333333,304.9053191,337.0209522,147.8,122.8333333,125.8413147,99.04399337,1.472052889,1.464776513,205,34.91666667,74.99173288,77.22352117,4288.2858,3573.095417,908.0803726,173.1368285,1.245722341,1.027579169,8958.571,2239.404583,3275.253472,3711.048593,106.17,113.0083333,77.18429864,89.11604959,1.386035266,1.1838262,186.05,56.8,66.05318766,54.11452683,6.0304,5.436666667,3.098872741,1.771149682,1.254899828,1.056961408,12.878,3.1825,4.631059559,5.336909114,87.046316,104.444825,3.671284588,1.772046936,0.340182693,0.204332521,399.97342,99.988925,156.6701868,170.7904144,3,2.416666667,2.701920077,2.267067086,1.494365083,1.527020696,4,0.583333333,1.549193338,1.114924013,56
5,80.18028,57.33210769,58.41763376,38.40588198,1.357244707,1.440164178,135.9646,18.66069231,55.00839002,50.19820797,821.3,974.1923077,768.798824,909.7523098,1.543699335,1.138506087,810.6,563.9769231,302.0579481,336.8313078,152.8,119,128.7574001,94.5051922,1.464321612,1.4810682,205,32.23076923,79.40881563,79.30176058,3935.0858,3162.505692,856.8666141,117.0670421,1.24859283,0.98915325,8958.571,2067.032769,3050.191364,3582.085758,106.17,115.2769231,77.18429864,92.3926414,1.386035266,1.128353687,186.05,63.39230769,66.05318766,52.58212483,6.4704,5.204769231,3.270759879,1.541329331,1.260738367,1.100372215,12.878,2.920615385,4.812729022,5.40970288,86.446316,96.18188308,3.531456605,1.263826454,0.319409339,0.19447058,399.97342,92.29542462,156.9428017,166.5444353,3,2.384615385,2.701920077,2.245314144,1.494365083,1.493309535,4,0.692307692,1.549193338,1.076923077,85
4,93.5306,56.50290769,68.45176101,36.5018478,1.168103274,1.334656273,141.2506,12.51216923,56.7636543,51.77436164,788.7,1001.992308,735.1580158,935.0343257,1.312718313,0.886967967,810.6,661.3461538,314.899087,344.2864203,169.75,116.1538462,142.3217976,90.33917611,1.251867753,1.347650104,205,21,81.18920803,81.39064977,5093.10725,3216.231,771.9378824,69.31121832,1.032270777,0.9004626,8958.571,2066.922846,3580.102554,3857.430106,82.3375,110.7384615,60.72149283,89.96291576,1.1640132,0.802321609,127.05,74.35384615,51.12571974,47.21664127,7.8305,5.142615385,3.905517285,1.323512516,1.112781355,1.026164959,12.878,2.903538462,4.753744918,5.542635995,107.256645,95.93738923,6.773607686,1.060192697,0.292895083,0.182477992,399.97342,92.29338,169.1368153,166.6680788,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355,92
5,81.23748,57.73872308,58.81850058,38.507032,1.352067819,1.441124372,141.2506,18.66069231,56.41075392,50.97844332,830.76,977.8307692,781.6595804,915.5757883,1.548664707,1.145812559,810.6,560.3384615,293.9478226,332.4226489,153.2,119.1538462,128.9795885,94.56788259,1.463613569,1.481606504,205,32.23076923,79.8057642,79.52053064,4466.4858,3366.890308,930.0731298,120.8171102,1.239009325,1.042742997,8958.571,2067.032769,3438.651655,3766.094271,106.17,115.2769231,77.18429864,92.3926414,1.386035266,1.128353687,186.05,63.39230769,66.05318766,52.58212483,6.6104,5.258615385,3.318578323,1.549957649,1.259889951,1.109102186,12.878,2.920615385,4.902351338,5.453503737,85.846316,95.95111385,3.365168414,1.240597427,0.296884746,0.183858924,399.97342,92.29542462,157.224103,166.6601874,3,2.384615385,2.701920077,2.245314144,1.494365083,1.493309535,4,0.692307692,1.549193338,1.076923077,92
4,76.4445625,51.5464481,59.35667247,35.16886601,1.199540745,1.290569559,121.3276,14.41025213,43.82335412,44.25966474,794,1000.982079,741.6293489,934.8678328,1.315004308,0.89653792,810.6,654.1395656,311.7434923,342.6531381,164.5,115.1062839,139.0005138,90.16489342,1.256700567,1.339190645,205,22.80837859,77.52580216,79.33297583,4235.85725,2977.645137,669.5565878,68.55093022,1.015407123,0.812767645,8958.571,2084.573638,3194.938946,3644.355249,77.2375,108.8847944,53.52796465,86.17183613,1.105182174,0.767315567,127.05,73.77230411,54.83075523,49.55987549,8.1805,5.293217998,4.035568999,1.357561641,1.112098197,1.041944112,12.878,2.930211016,4.948155288,5.653393949,108.756645,97.22134493,7.55238461,1.131651692,0.336261916,0.203128102,399.97342,93.08121519,168.3010468,166.9097708,2.25,2.077579519,2.213363839,2.0639115,1.368922361,1.206269275,1,0.836307215,0.433012702,0.267508761,92
5,67.56865,50.88026829,52.47855715,34.68040137,1.399446199,1.302266218,121.3276,20.81308365,43.02925033,44.07617691,835,1006.436654,787.1592877,940.5819389,1.550598426,0.898091235,810.6,708.6921673,290.6393022,341.7072927,149,113.8684411,126.5659767,89.16886514,1.470401831,1.350768911,205,38.28060837,75.95524998,79.0462936,3780.6858,2923.268021,830.0056414,64.55566934,1.243229627,0.823032583,8958.571,2043.332739,2999.138558,3629.471414,102.09,109.6840304,69.778173,87.10192555,1.339737162,0.781799201,186.05,76.69619772,69.82633028,49.4602038,6.8904,5.196390875,3.406693347,1.315967355,1.255401617,1.049414732,12.878,2.984646388,5.122970295,5.639001218,87.046316,95.30003039,3.671284588,1.055663048,0.340182693,0.203234014,399.97342,91.25428517,156.6701868,165.804284,3,2.085171103,2.701920077,2.067804402,1.494365083,1.228664021,4,1.069201521,1.549193338,0.324489463,90
5,67.56865,50.54909044,52.47855715,34.45294652,1.399446199,1.310434318,121.3276,20.52145222,43.02925033,43.96594317,835,1008.958089,787.1592877,943.3113057,1.550598426,0.902904999,810.6,709.8399549,290.6393022,341.0366586,149,113.2626035,126.5659767,88.7080117,1.470401831,1.359201901,205,37.68096313,75.95524998,78.86487454,3780.6858,2896.909832,830.0056414,63.03518438,1.243229627,0.831117945,8958.571,2021.795962,2999.138558,3620.270082,102.09,110.1629044,69.778173,87.62327457,1.339737162,0.795006022,186.05,76.61286682,69.82633028,49.47984884,6.8904,5.147393529,3.406693347,1.297526208,1.255401617,1.054742736,12.878,2.949300226,5.122970295,5.629644301,87.046316,94.29680011,3.671284588,1.020197123,0.340182693,0.203311147,399.97342,90.29252822,156.6701868,165.2150105,3,2.093303236,2.701920077,2.072210875,1.494365083,1.246243275,4,1.060948081,1.549193338,0.372523575,89
5,67.56865,50.3374091,52.47855715,34.3434322,1.399446199,1.322832717,121.3276,20.20941791,43.02925033,43.85288209,835,1010.048358,787.1592877,944.7188029,1.550598426,0.91847774,810.6,704.439403,290.6393022,340.1406546,149,112.9014925,126.5659767,88.49725665,1.470401831,1.372901679,205,36.98208955,75.95524998,78.66042167,3780.6858,2881.910681,830.0056414,63.1146611,1.243229627,0.845064329,8958.571,2005.193797,2999.138558,3610.229124,102.09,110.6925373,69.778173,88.11033956,1.339737162,0.822410896,186.05,75.61343284,69.82633028,49.69037585,6.8904,5.113713433,3.406693347,1.290667784,1.255401617,1.062829946,12.878,2.917343284,5.122970295,5.619110937,87.046316,93.52373899,3.671284588,0.99920036,0.340182693,0.203427635,399.97342,89.55040299,156.6701868,164.7547629,3,2.110447761,2.701920077,2.081823286,1.494365083,1.278831768,4,1.032835821,1.549193338,0.453554561,89
4,76.4445625,81.45675,59.35667247,68.22961748,1.199540745,1.108189293,121.3276,36.95065714,43.82335412,40.61229287,794,738.3571429,741.6293489,702.4241965,1.315004308,1.282438988,810.6,231.3714286,311.7434923,255.4652275,164.5,171.5714286,139.0005138,153.2559871,1.256700567,1.166832373,205,65.42857143,77.52580216,67.91140687,4235.85725,5481.918429,669.5565878,1780.077447,1.015407123,0.810984912,8958.571,3839.795857,3194.938946,3275.968307,77.2375,80.6,53.52796465,56.43592939,1.105182174,0.953371384,127.05,46.97142857,54.83075523,52.65029507,8.1805,9.560285714,4.035568999,6.229662613,1.112098197,0.975148334,12.878,5.582571429,4.948155288,4.359650108,108.756645,179.0037971,7.55238461,26.57863649,0.336261916,0.201966126,399.97342,171.4247743,168.3010468,191.4756549,2.25,2.142857143,2.213363839,2.119268045,1.368922361,1.309525835,1,0.571428571,0.433012702,0.349927106,91.9
5,74.23165,81.4633,60.51522055,68.23655102,1.453747136,1.124683902,121.3276,39.00278571,39.44587456,40.60955148,816.36,738.9314286,771.8910221,702.9146455,1.552506364,1.306560811,810.6,313.39,282.3952592,255.6601799,160,171.5607143,139.595299,153.2445444,1.501217585,1.183999153,205,71.77857143,69.92281459,67.91583467,4816.6858,5475.418429,1074.903488,1778.634533,1.322213067,0.839512169,8958.571,3807.795857,3084.729342,3270.86243,62.09,80.17714286,26.18682439,55.55974254,1.130427572,0.95669643,141,50.95214286,57.64474304,52.80818571,8.0144,9.53975,4.549684585,6.216818029,1.384657053,0.993598773,12.878,5.54125,4.438214668,4.356469509,111.005316,178.0037971,13.13117315,26.46459629,0.785623847,0.219673036,399.97342,169.9962029,150.6001991,191.0495591,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.328803547,1,0.842857143,0.4,0.349927106,82.8
5,74.23165,81.46985,60.51522055,68.24348527,1.453747136,1.13717921,121.3276,38.76928571,39.44587456,40.60680884,816.36,739.5057143,771.8910221,703.4054369,1.552506364,1.324551131,810.6,307.4942857,282.3952592,255.8536947,160,171.55,139.595299,153.2331025,1.501217585,1.197044496,205,71.27142857,69.92281459,67.9202605,4816.6858,5468.918429,1074.903488,1777.192788,1.322213067,0.861595584,8958.571,3775.795857,3084.729342,3265.735633,62.09,79.75428571,26.18682439,54.69715878,1.130427572,0.95994646,141,50.51857143,57.64474304,52.96222963,8.0144,9.519214286,4.549684585,6.203999928,1.384657053,1.008269341,12.878,5.489,4.438214668,4.353189712,111.005316,177.0037971,13.13117315,26.3510454,0.785623847,0.234187363,399.97342,168.5676314,150.6001991,190.6172647,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.343432266,1,0.828571429,0.4,0.349927106,74.7
5,74.23165,81.4764,60.51522055,68.25042022,1.453747136,1.148149353,121.3276,38.53578571,39.44587456,40.60406497,816.36,740.08,771.8910221,703.896571,1.552506364,1.340196471,810.6,301.5985714,282.3952592,256.0457753,160,171.5392857,139.595299,153.2216616,1.501217585,1.208518945,205,70.76428571,69.92281459,67.92468434,4816.6858,5462.418429,1074.903488,1775.752212,1.322213067,0.881240664,8958.571,3743.795857,3084.729342,3260.587818,62.09,79.33142857,26.18682439,53.84796693,1.130427572,0.96317832,141,50.085,57.64474304,53.11246032,8.0144,9.498678571,4.549684585,6.191208257,1.384657053,1.021520247,12.878,5.442214286,4.438214668,4.349810493,111.005316,176.0037971,13.13117315,26.23798172,0.785623847,0.247555819,399.97342,167.13906,150.6001991,190.1787296,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.356288575,1,0.814285714,0.4,0.349927106,64.9
5,74.23165,81.48295,60.51522055,68.25735587,1.453747136,1.158120197,121.3276,38.30228571,39.44587456,40.60131985,816.36,740.6542857,771.8910221,704.388048,1.552506364,1.354303289,810.6,295.7028571,282.3952592,256.2364247,160,171.5285714,139.595299,153.2102214,1.501217585,1.218964377,205,70.25714286,69.92281459,67.9291062,4816.6858,5455.918429,1074.903488,1774.312804,1.322213067,0.899295683,8958.571,3711.795857,3084.729342,3255.418883,62.09,78.90857143,26.18682439,53.01195907,1.130427572,0.96640393,141,49.65142857,57.64474304,53.25891003,8.0144,9.478142857,4.549684585,6.17844296,1.384657053,1.033849986,12.878,5.395428571,4.438214668,4.34633162,111.005316,175.0037971,13.13117315,26.12540316,0.785623847,0.260207609,399.97342,165.7104886,150.6001991,189.7339105,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.367983734,1,0.8,0.4,0.349927106,57.6
5,74.23165,81.49605,60.51522055,68.2712293,1.453747136,1.175960057,121.3276,37.83528571,39.44587456,40.59582588,816.36,741.8028571,771.8910221,705.3720318,1.552506364,1.379278258,810.6,283.9114286,282.3952592,256.613443,160,171.5071429,139.595299,153.1873437,1.501217585,1.237691161,205,69.24285714,69.92281459,67.937944,4816.6858,5442.918429,1074.903488,1771.437487,1.322213067,0.932075999,8958.571,3647.795857,3084.729342,3245.017255,62.09,78.06285714,26.18682439,51.37867975,1.130427572,0.97285645,141,48.78428571,57.64474304,53.54058987,8.0144,9.437071429,4.549684585,6.152991272,1.384657053,1.056590273,12.878,5.301857143,4.438214668,4.339073946,111.005316,173.0037971,13.13117315,25.90169308,0.785623847,0.284084411,399.97342,162.8533457,150.6001991,188.8252419,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.388931933,1,0.771428571,0.4,0.349927106,56
5,74.23165,81.50915,60.51522055,68.28510554,1.453747136,1.191749662,121.3276,37.36828571,39.44587456,40.59032695,816.36,742.9514286,771.8910221,706.3573901,1.552506364,1.401093599,810.6,272.12,282.3952592,256.9847748,160,171.4857143,139.595299,153.1644694,1.501217585,1.254306875,205,68.22857143,69.92281459,67.94677389,4816.6858,5429.918429,1074.903488,1768.566829,1.322213067,0.961620681,8958.571,3583.795857,3084.729342,3234.52993,62.09,77.21714286,26.18682439,49.79572117,1.130427572,0.979327229,141,47.91714286,57.64474304,53.80750471,8.0144,9.396,4.549684585,6.12764443,1.384657053,1.077475049,12.878,5.208285714,4.438214668,4.331414681,111.005316,171.0037971,13.13117315,25.67989861,0.785623847,0.306658583,399.97342,159.9962029,150.6001991,187.8908917,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.407497846,1,0.742857143,0.4,0.349927106,56.5
5,74.23165,81.53535,60.51522055,68.31286649,1.453747136,1.218966008,121.3276,36.95065714,39.44587456,40.57931415,816.36,745.2485714,771.8910221,708.332238,1.552506364,1.438009514,810.6,248.5371429,282.3952592,257.7104769,160,171.4428571,139.595299,153.1187311,1.501217585,1.283044247,205,66.2,69.92281459,67.96440995,4816.6858,5403.918429,1074.903488,1762.839462,1.322213067,1.013845912,8958.571,3455.795857,3084.729342,3213.294824,62.09,75.52571429,26.18682439,46.77461257,1.130427572,0.99236138,141,46.18285714,57.64474304,54.29789837,8.0144,9.313857143,4.549684585,6.077263561,1.384657053,1.115330101,12.878,5.021142857,4.438214668,4.314882714,111.005316,167.0037971,13.13117315,25.24199105,0.785623847,0.349301617,399.97342,154.2819171,150.6001991,185.943587,2.2,2.142857143,2.168943542,2.119268045,1.594166699,1.439559025,1,0.685714286,0.4,0.349927106,47.6
4,93.5306,56.81688837,68.45176101,36.73598428,1.168103274,1.333450844,141.2506,12.73318915,56.7636543,51.85121354,788.7,999.5806202,735.1580158,932.5762997,1.312718313,0.892428371,810.6,656.2937984,314.899087,344.5226987,169.75,116.6821705,142.3217976,90.78311452,1.251867753,1.347137673,205,21.1627907,81.18920803,81.4831494,5093.10725,3241.151946,771.9378824,71.42849955,1.032270777,0.900437156,8958.571,2082.956581,3580.102554,3861.913657,82.3375,110.4922481,60.72149283,89.64272765,1.1640132,0.806652963,127.05,73.8255814,51.12571974,47.31609378,7.8305,5.18075969,3.905517285,1.341957346,1.112781355,1.025253955,12.878,2.927767442,4.753744918,5.547054279,107.256645,96.68088388,6.773607686,1.090923612,0.292895083,0.182459589,399.97342,93.0090386,169.1368153,167.0979407,2.25,2.07751938,2.213363839,2.063861173,1.368922361,1.20586466,1,0.837209302,0.433012702,0.267413772,92
5,85.99348,56.63779535,65.72105999,36.6257847,1.402549972,1.41075502,141.2506,19.99228682,52.96152067,51.84096057,782.78,999.9085271,739.8852266,932.9830199,1.550016651,0.949790182,810.6,684.7023256,281.9030571,344.2868693,167,116.9379845,144.9579558,90.93762416,1.499574146,1.445607655,205,35.59689922,72.8258196,81.58884936,5649.2858,3215.896132,1228.301453,71.21419725,1.33629327,1.096125895,8958.571,1874.584488,3389.844504,3827.832119,69.31,108.103876,47.18235799,85.68477296,1.303671315,0.812364635,127.05,75.82093023,52.63016625,49.33006993,9.0244,5.19703876,5.027113246,1.343582921,1.388180651,1.221404969,13.578,2.623116279,4.876480436,5.571245574,101.605316,89.2157676,11.07086232,1.050539004,0.679486977,0.293832099,399.97342,83.70671302,151.702208,160.4171787,2.4,2.100775194,2.352158045,2.083414231,1.589026915,1.304213773,1,1,0.489897949,0.301030819,41
5,86.611119,56.70961384,66.43236255,36.67165911,1.406935704,1.41371595,141.2506,19.92046833,52.62325369,51.84195163,782.58,999.8852713,739.6901864,932.9544186,1.549993479,0.949718369,810.6,684.7255814,281.9201405,344.303168,166.2,116.8449612,144.2068379,90.88270705,1.498666641,1.443983628,205,35.68992248,72.96410076,81.54652922,5854.4858,3239.756597,1258.762756,71.41733939,1.332667719,1.108725921,8958.571,1874.584488,3545.771655,3859.857419,78.91,109.220155,61.59188152,88.38167646,1.419934657,0.853063658,127.05,74.70465116,46.23918684,47.77910555,9.5044,5.252852713,5.19093815,1.348602358,1.375067213,1.237197088,15.978,2.623116279,5.411676029,5.668328333,105.805316,89.70413969,11.60529092,1.056313783,0.722338353,0.312719428,399.97342,83.70671302,151.308411,160.4173006,2.6,2.124031008,2.491461879,2.097399588,1.56495725,1.325623995,2,0.976744186,0.8,0.393902202,33
4,76.4445625,51.51889225,59.35667247,35.1474002,1.199540745,1.290691166,121.3276,14.3990814,43.82335412,44.25356654,794,1001.224031,741.6293489,935.1140767,1.315004308,0.89598711,810.6,654.6503876,311.7434923,342.6304359,164.5,115.0542636,139.0005138,90.12083947,1.256700567,1.339242805,205,22.79069767,77.52580216,79.32421061,4235.85725,2975.337992,669.5565878,68.3455537,1.015407123,0.81277042,8958.571,2082.956581,3194.938946,3643.884029,77.2375,108.9108527,53.52796465,86.20544292,1.105182174,0.766899509,127.05,73.8255814,54.83075523,49.54949564,8.1805,5.289286822,4.035568999,1.355657374,1.112098197,1.042033757,12.878,2.927767442,4.948155288,5.652964503,108.756645,97.14600016,7.55238461,1.128365668,0.336261916,0.203129932,399.97342,93.0090386,168.3010468,166.866992,2.25,2.07751938,2.213363839,2.063861173,1.368922361,1.20586466,1,0.837209302,0.433012702,0.267413772,91
5,83.24476,61.476432,59.50608142,36.93045322,1.311510373,1.326589526,192.981,28.51296533,67.23383471,66.40956839,779.88,1007.38,740.3993327,947.5938564,1.553218704,1.01316801,764.1,668.8853333,276.0631478,331.5973767,149.8,105.4533333,133.4253112,86.10644382,1.519537361,1.559248669,171,18.85333333,58.6085318,65.67318952,4584.2858,3063.162133,874.1647863,66.22974441,1.161774357,1.070177729,9778.571,1433.637867,4004.273231,4049.700092,73.1,106.6597333,33.14878276,71.51248264,1.200885906,0.839865738,138.63,75.7936,57.64567252,51.35500015,8.1524,4.985866667,4.646433492,1.326182818,1.392937492,1.369497584,12.878,1.628266667,4.361026375,5.28178351,128.605316,69.854176,14.28764329,0.928441455,0.871976277,0.744134453,399.97342,53.31915733,154.0080285,136.9663504,2.6,2.44,2.402248868,2.287676075,1.519382665,1.343746922,3,0.96,1.2,1.061319933,87
5,72.89433,51.05902692,59.22342104,34.82869272,1.447755744,1.414754658,121.3276,18.86979231,39.83472978,44.1500096,782.44,1003.284615,740.5402853,937.1308115,1.551120038,0.9668233,810.6,678.7384615,279.7887389,342.6557363,161.4,114.6923077,140.9452285,89.77910776,1.503018995,1.473433635,205,33.19230769,69.61781381,79.29825356,5170.2858,2950.461769,1123.5331,66.32731896,1.309543213,1.127645972,8958.571,1722.307462,3414.488945,3635.839865,84.49,108.9230769,62.21050924,86.35698758,1.390184291,0.871728875,127.05,74.35384615,51.14219784,49.4075968,9.9844,5.408,5.392988709,1.350994872,1.372938072,1.329006551,16.978,2.399692308,5.709957394,5.916378544,105.205316,84.51431231,12.42440379,1.035609703,0.738693888,0.395506645,399.97342,76.90876462,150.7005031,154.9746401,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.301947737,1,1,0.4,0.266469355,52.3
4,88.9444675,55.03526176,66.36159243,36.08880615,1.181795239,1.359027821,122.90607,8.221512927,51.96882779,49.25233504,775.425,999.9385117,718.1529,931.302818,1.305967036,0.883567509,810.6,650.5652858,323.8118078,347.6660326,160.25,111.2757959,136.1260031,88.25446019,1.259243972,1.371025672,205,12.42807825,75.2375405,75.10622755,4654.35725,3153.851401,724.9532109,68.45004559,1.033128801,0.879119683,8958.571,2061.369159,3306.162897,3754.893055,81.8375,111.7151899,60.12317856,93.06742466,1.159686593,0.816533618,127.05,75.01093211,51.43371189,45.60825788,6.9055,4.793384733,3.479474849,1.262026555,1.088575342,0.985002117,12.878,2.895146145,4.599064117,5.353936641,107.756645,95.67986117,7.06248773,1.052726067,0.30814799,0.187133966,399.97342,92.04549365,168.8542438,166.5149275,2.25,2.107403145,2.213363839,2.089020735,1.368922361,1.212559162,1,0.833908707,0.433012702,0.309625112,13
4,88.9444675,55.03812686,66.36159243,36.09690637,1.181795239,1.35535133,122.90607,9.284736608,51.96882779,49.23541118,775.425,999.5221028,718.1529,930.6513017,1.305967036,0.88275826,810.6,654.4637759,323.8118078,348.085526,160.25,111.7452034,136.1260031,88.45167195,1.259243972,1.364343429,205,13.92939371,75.2375405,75.77404817,4654.35725,3134.830842,724.9532109,68.25766399,1.033128801,0.877571918,8958.571,2062.160716,3306.162897,3746.027243,81.8375,111.4420568,60.12317856,92.22439921,1.159686593,0.812468508,127.05,74.86646201,51.43371189,46.0639471,6.9055,4.808185725,3.479474849,1.265185877,1.088575342,0.982083099,12.878,2.896342287,4.599064117,5.359933917,107.756645,95.75493917,7.06248773,1.056849459,0.30814799,0.188007738,399.97342,92.08082445,168.8542438,166.5178392,2.25,2.099769762,2.213363839,2.082565064,1.368922361,1.211696264,1,0.818112049,0.433012702,0.29969277,26
4,88.9444675,55.10103506,66.36159243,36.1502335,1.181795239,1.348827548,122.90607,10.38929666,51.96882779,49.2324624,775.425,998.6224913,718.1529,929.5065016,1.305967036,0.882486208,810.6,657.3583622,323.8118078,348.5544436,160.25,112.3137255,136.1260031,88.73315359,1.259243972,1.355606706,205,17.02422145,75.2375405,76.4508773,4654.35725,3120.585171,724.9532109,68.471296,1.033128801,0.87436559,8958.571,2066.127632,3306.162897,3737.911283,81.8375,111.1205306,60.12317856,91.32596021,1.159686593,0.80892679,127.05,74.61764706,51.43371189,46.5334206,6.9055,4.830073818,3.479474849,1.271759547,1.088575342,0.977473034,12.878,2.902336794,4.599064117,5.3669759,107.756645,95.97740814,7.06248773,1.067024907,0.30814799,0.188712226,399.97342,92.25788597,168.8542438,166.6062934,2.25,2.092272203,2.213363839,2.076243683,1.368922361,1.210365984,1,0.800461361,0.433012702,0.289409819,39
4,88.9444675,55.31563488,66.36159243,36.31835148,1.181795239,1.339024342,122.90607,11.60444377,51.96882779,49.2641173,775.425,996.4998453,718.1529,927.1148097,1.305967036,0.884372965,810.6,657.7395978,323.8118078,349.1438714,160.25,113.1353442,136.1260031,89.2294756,1.259243972,1.344642807,205,20.58778036,75.2375405,77.16326598,4654.35725,3118.291026,724.9532109,69.72275393,1.033128801,0.869390995,8958.571,2078.12042,3306.162897,3731.885431,81.8375,110.675174,60.12317856,90.27398173,1.159686593,0.807185152,127.05,74.10440835,51.43371189,47.0471107,6.9055,4.869950503,3.479474849,1.287076774,1.088575342,0.970870462,12.878,2.920459397,4.599064117,5.376593127,107.756645,96.57263723,7.06248773,1.092872072,0.30814799,0.189240141,399.97342,92.7931787,168.8542438,166.9092076,2.25,2.085073473,2.213363839,2.070192308,1.368922361,1.209727359,1,0.816705336,0.433012702,0.278990998,52
4,88.9444675,55.39483178,66.36159243,36.38443291,1.181795239,1.326933089,122.90607,12.73318915,51.96882779,49.26428649,775.425,995.4643411,718.1529,925.8333378,1.305967036,0.883211658,810.6,660.4100775,323.8118078,349.620995,160.25,113.7364341,136.1260031,89.53878113,1.259243972,1.331801083,205,24.10852713,75.2375405,77.82982025,4654.35725,3105.105434,724.9532109,70.05110277,1.033128801,0.862547679,8958.571,2082.956581,3306.162897,3723.804227,81.8375,110.3372093,60.12317856,89.36790396,1.159686593,0.803093881,127.05,73.8255814,51.43371189,47.51200839,6.9055,4.893937984,3.479474849,1.29474343,1.088575342,0.96316371,12.878,2.927767442,4.599064117,5.383703126,107.756645,96.83592264,7.06248773,1.105142866,0.30814799,0.189605438,399.97342,93.0090386,168.8542438,167.0192807,2.25,2.07751938,2.213363839,2.063861173,1.368922361,1.20586466,1,0.837209302,0.433012702,0.267413772,65
5,88.936744,52.48567931,70.35897547,34.99291566,1.445824393,1.511100091,122.90607,12.17772899,46.48233522,46.73039997,743.42,1008.45997,696.3138494,941.9472674,1.538526557,0.918634936,810.6,695.9646815,296.615154,343.1668244,170.6,110.3822088,148.7373524,87.431194,1.506997782,1.510826673,205,24.80211082,70.40624972,75.04250445,4617.8858,3055.965449,1043.153792,63.5137117,1.324548305,0.985479452,8958.571,2025.602587,2958.021492,3716.456562,71.69,111.8120995,52.69696748,92.94148851,1.354051962,0.820767313,127.05,76.87240859,50.28149162,46.0309608,7.8044,4.893541651,4.411557372,1.249996719,1.374615052,1.147679729,12.878,2.841098379,4.489231275,5.478976101,89.605316,94.13442169,8.418911599,0.995263475,0.457810242,0.203973932,399.97342,90.4490687,155.3296092,165.4824246,2.4,2.113079533,2.352158045,2.093834315,1.589026915,1.305596482,1,0.982284207,0.489897949,0.316689993,25.6
