number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,96.03285,57.4642068,69.51592978,36.81686508,1.159784345,1.336383689,151.2596,12.64437125,59.66389153,53.36739791,785.4,999.5296754,731.0407195,931.9439332,1.311181163,0.887988948,810.6,659.344204,316.9823418,345.6491564,168,115.9289026,141.2405988,90.39112391,1.253662371,1.344862902,205,21.63833076,79.87177224,80.69036291,5384.35725,3321.168258,798.9429474,71.32409898,1.025381531,0.919671884,9064.571,2076.513349,3834.998242,3979.731472,82.3375,110.5911901,60.72149283,89.77125956,1.1640132,0.804915381,127.05,74.03786708,51.12571974,47.27630757,10.3055,5.930500773,4.63865244,1.407403387,1.062188146,1.098060566,19.678,2.918030912,7.191244034,6.718399434,108.256645,96.69122606,7.319723618,1.104630384,0.32256804,0.196491433,399.97342,92.72144782,168.5756477,166.7709618,2.25,2.077279753,2.213363839,2.063660657,1.368922361,1.204247001,1,0.840803709,0.433012702,0.267034815,91.5
5,88.612919,57.8961056,67.25730575,37.1408762,1.397592121,1.35838636,151.2596,21.1810944,55.38994012,53.47966948,779.94,996.1614063,736.3741829,928.5313886,1.548827976,0.913177289,810.6,694.0307813,283.7278457,345.9231624,164.8,116.7046875,143.3297547,91.03917541,1.500502653,1.37371874,205,38.81875,71.72558818,80.82830168,6087.4858,3357.196656,1293.869916,74.4383474,1.329846166,0.980672469,9064.571,2057.240844,3707.199515,3985.787502,78.91,109.9857813,61.59188152,89.06400671,1.419934657,0.825024079,127.05,75.3975,46.23918684,47.51046284,11.4844,6.00746875,5.956847331,1.437552046,1.357467837,1.155188102,19.678,2.93296875,6.850577599,6.7469728,106.605316,96.34224563,12.34797514,1.143138743,0.744787478,0.229277633,399.97342,91.86087938,150.8148094,166.0820587,2.6,2.0875,2.491461879,2.071086336,1.56495725,1.249027269,2,1.04375,0.8,0.298695079,73
5,88.612919,57.94001529,67.25730575,37.17670264,1.397592121,1.375183591,151.2596,20.93755998,55.38994012,53.49445918,779.94,995.7269171,736.3741829,928.1039142,1.548827976,0.926809795,810.6,689.5028169,283.7278457,345.9228586,164.8,116.8450704,143.3297547,91.15058903,1.500502653,1.39465122,205,38.16588419,71.72558818,80.85865159,6087.4858,3362.166559,1293.869916,74.89790425,1.329846166,1.024229325,9064.571,2018.396822,3707.199515,3986.298544,78.91,109.6780908,61.59188152,88.74434402,1.419934657,0.836069257,127.05,74.98638498,46.23918684,47.62334226,11.4844,6.031076682,5.956847331,1.44319907,1.357467837,1.195335781,19.678,2.834338028,6.850577599,6.766942356,106.605316,95.08452366,12.34797514,1.142427841,0.744787478,0.256026079,399.97342,90.12674394,150.8148094,164.8559321,2.6,2.097026604,2.491461879,2.077950641,1.56495725,1.276211058,2,1.023474178,0.8,0.326177536,46
5,88.612919,57.80670583,67.25730575,36.39195837,1.397592121,1.383945344,151.2596,21.6431168,55.38994012,54.68434312,779.94,1005.848525,736.3741829,936.190308,1.548827976,0.908805144,810.6,714.2488525,283.7278457,349.4350308,164.8,115.8590164,143.3297547,89.5054948,1.500502653,1.414539557,205,39.23278689,71.72558818,82.45926839,6087.4858,3125.117333,1293.869916,61.39357462,1.329846166,1.122722781,9064.571,1673.702339,3707.199515,3893.909136,78.91,108.8490164,61.59188152,87.17280886,1.419934657,0.815032958,127.05,77.76344262,46.23918684,48.74603631,11.4844,5.752481967,5.956847331,1.318391934,1.357467837,1.272228989,19.678,2.32555082,6.850577599,6.769878919,106.605316,80.42452043,12.34797514,0.88635829,0.744787478,0.328067598,399.97342,74.739414,150.8148094,153.7941306,2.6,2.11147541,2.491461879,2.088839789,1.56495725,1.285012562,2,1.045901639,0.8,0.358548239,34
5,88.612919,57.99528445,67.25730575,37.22411722,1.397592121,1.402015261,151.2596,20.43215947,55.38994012,53.51599817,779.94,995.103451,736.3741829,927.4985992,1.548827976,0.948425059,810.6,680.9004706,283.7278457,345.8996701,164.8,117.0729412,143.3297547,91.32875302,1.500502653,1.427748891,205,36.82509804,71.72558818,80.91027331,6087.4858,3369.509471,1293.869916,75.59410634,1.329846166,1.093348474,9064.571,1938.819941,3707.199515,3986.859409,78.91,109.0860392,61.59188152,88.13870369,1.419934657,0.853765642,127.05,74.21388235,46.23918684,47.83377207,11.4844,6.073921569,5.956847331,1.452470414,1.357467837,1.257120372,19.678,2.718235294,6.850577599,6.805950084,106.605316,92.48466,12.34797514,1.137641244,0.744787478,0.304321574,399.97342,86.57416353,150.8148094,162.2916758,2.6,2.116078431,2.491461879,2.091739135,1.56495725,1.317023881,2,0.983529412,0.8,0.374501386,31
6,80.52376583,57.38603284,61.69745196,36.96351551,1.567580431,1.405232075,151.2596,21.33615361,53.70173694,52.99284307,748.1833333,995.3305643,709.5513273,927.7379147,1.734315936,0.949127013,810.6,692.8833856,268.5647124,345.8751746,169.6666667,116.8354232,150.7465053,91.1969936,1.701600292,1.442355054,205,38.74294671,66.37435917,80.71548895,5331.238167,3331.810348,1333.411293,74.73843671,1.45935171,1.067650546,9064.571,1979.431031,3783.163485,3969.405315,66.40333333,109.1454702,38.83482807,87.35515207,1.460822545,0.841616838,138.63,75.47553292,50.63400263,48.11552385,10.99366667,6.001341693,6.325429744,1.443134062,1.567093599,1.258105575,19.678,2.854984326,6.349234118,6.72204762,122.1710967,94.69276495,19.64120467,1.155706208,1.127643145,0.33058394,399.97342,88.38717235,142.0060677,163.6774106,2.5,2.101880878,2.40187391,2.080888166,1.748970751,1.315145402,2,1.05015674,0.763762616,0.345997588,64
6,80.52376583,56.25172599,61.69745196,36.31721779,1.567580431,1.417800971,151.2596,20.86965507,53.70173694,52.32517689,748.1833333,999.5474865,709.5513273,932.0471071,1.734315936,0.94528743,810.6,698.3027842,268.5647124,345.4484719,169.6666667,115.7819026,150.7465053,90.36662201,1.701600292,1.461378435,205,37.33333333,66.37435917,80.3918694,5331.238167,3253.146401,1333.411293,70.37038804,1.45935171,1.070678331,9064.571,1953.387241,3783.163485,3943.451866,66.40333333,109.3629853,38.83482807,86.86934294,1.460822545,0.829069568,138.63,76.3387935,50.63400263,48.32446671,10.99366667,5.872641918,6.325429744,1.402533814,1.567093599,1.27926212,19.678,2.777819026,6.349234118,6.644390574,122.1710967,94.30658928,19.64120467,1.113083567,1.127643145,0.365924427,399.97342,87.22473323,142.0060677,163.0267748,2.5,2.095901005,2.40187391,2.075894242,1.748970751,1.31711358,2,1.053364269,0.763762616,0.33844679,77.5
6,80.52376583,56.34807939,61.69745196,36.58859135,1.567580431,1.423920557,151.2596,21.0416963,53.70173694,51.9646468,748.1833333,994.1597954,709.5513273,926.5964764,1.734315936,0.963692722,810.6,684.8787569,268.5647124,345.8852251,169.6666667,116.8040913,150.7465053,91.29584861,1.701600292,1.475077826,205,37.65853659,66.37435917,80.40947634,5331.238167,3273.950322,1333.411293,74.65555792,1.45935171,1.071728809,9064.571,1987.223557,3783.163485,3935.824549,66.40333333,108.5645633,38.83482807,85.08234265,1.460822545,0.834934609,138.63,75.17532651,50.63400263,48.91586095,10.99366667,5.916822974,6.325429744,1.442235046,1.567093599,1.29320702,19.678,2.789329662,6.349234118,6.592584649,122.1710967,96.81182941,19.64120467,1.202024504,1.127643145,0.395485516,399.97342,88.73498412,142.0060677,164.0142681,2.5,2.092840283,2.40187391,2.073260779,1.748970751,1.335041434,2,1.027537372,0.763762616,0.33547745,84.5
6,89.05098333,48.22207769,73.15365017,33.98828879,1.65387461,1.663728339,124.90825,12.49665154,42.83455467,39.71699547,708.6,1005.833846,666.2442469,941.7034339,1.723220695,0.970371662,810.6,698.9523077,281.8110537,339.1070084,187.3333333,112.4615385,165.019189,88.90381838,1.700793603,1.650920039,205,29.66153846,71.51845139,75.91048918,4368.904833,2918.123308,1232.760839,65.28122162,1.516907996,0.991573663,8958.571,2066.922846,2860.157612,3660.579969,61.16333333,108.7969231,37.45477752,81.62314217,1.422599412,0.775560864,135.97,76.22846154,51.8609412,50.3673622,7.937,5.181076923,4.946063613,1.326632537,1.601549268,1.257810951,12.878,2.916923077,4.067215878,5.600128659,80.50443,97.64508154,10.67557555,1.149079942,0.684593071,0.275073704,399.97342,92.29338,143.2487471,165.9158034,2.5,2.092307692,2.40187391,2.072514661,1.748970751,1.377019978,2,1.015384615,0.763762616,0.338461538,69.1
6,89.05098333,49.02210538,73.15365017,34.22995182,1.65387461,1.692263416,124.90825,10.56111462,42.83455467,41.03046251,708.6,1004.467692,666.2442469,939.448495,1.723220695,0.975263631,810.6,690.8507692,281.8110537,340.8515757,187.3333333,113,165.019189,89.11305941,1.700793603,1.677866161,205,25.86153846,71.51845139,76.73430684,4368.904833,2951.477154,1232.760839,65.67941753,1.516907996,1.024853462,8958.571,2066.922846,2860.157612,3684.385959,61.16333333,109.1107692,37.45477752,82.25896878,1.422599412,0.78795433,135.97,76.22846154,51.8609412,49.94402243,7.937,5.111846154,4.946063613,1.316424453,1.601549268,1.274351097,12.878,2.903538462,4.067215878,5.55041484,80.50443,97.58354308,10.67557555,1.144347303,0.684593071,0.274619009,399.97342,92.29338,143.2487471,165.9464424,2.5,2.107692308,2.40187391,2.081707687,1.748970751,1.402514913,2,0.953846154,0.763762616,0.397030397,52.4
6,89.05098333,49.42211923,73.15365017,34.35142693,1.65387461,1.693707328,124.90825,11.24500577,42.83455467,41.66591392,708.6,1003.784615,666.2442469,938.3230512,1.723220695,0.97488233,810.6,686.8,281.8110537,341.7184713,187.3333333,113.2692308,165.019189,89.21786452,1.700793603,1.680720685,205,25.30769231,71.51845139,77.14150718,4368.904833,2968.154077,1232.760839,65.87942539,1.516907996,1.031217533,8958.571,2066.922846,2860.157612,3696.11859,61.16333333,109.2676923,37.45477752,82.57873703,1.422599412,0.79207189,135.97,76.22846154,51.8609412,49.73025842,7.937,5.077230769,4.946063613,1.311349904,1.601549268,1.274311888,12.878,2.903538462,4.067215878,5.525064903,80.50443,97.55277385,10.67557555,1.141988298,0.684593071,0.273637883,399.97342,92.29338,143.2487471,165.9617512,2.5,2.115384615,2.40187391,2.08631948,1.748970751,1.40638818,2,0.961538462,0.763762616,0.423076923,32.1
6,89.05098333,49.82213308,73.15365017,34.47333313,1.65387461,1.688048527,124.90825,11.92889692,42.83455467,42.28803483,708.6,1003.101538,666.2442469,937.1989557,1.723220695,0.972737614,810.6,688.1184615,281.8110537,342.5818112,187.3333333,113.5384615,165.019189,89.3227929,1.700793603,1.677305654,205,26.93846154,71.51845139,77.54563459,4368.904833,2984.831,1232.760839,66.08004231,1.516907996,1.031775654,8958.571,2066.922846,2860.157612,3707.739085,61.16333333,109.4246154,37.45477752,82.89974834,1.422599412,0.795010511,135.97,76.22846154,51.8609412,49.51507426,7.937,5.042615385,4.946063613,1.306294916,1.601549268,1.268697928,12.878,2.903538462,4.067215878,5.499380238,80.50443,97.52200462,10.67557555,1.139634156,0.684593071,0.272179766,399.97342,92.29338,143.2487471,165.9770529,2.5,2.123076923,2.40187391,2.09094149,1.748970751,1.405139722,2,0.984615385,0.763762616,0.447478141,21.4
6,89.05098333,50.02214,73.15365017,34.53444836,1.65387461,1.682642844,124.90825,12.2708425,42.83455467,42.59427937,708.6,1002.76,666.2442469,936.637413,1.723220695,0.970976655,810.6,690.4853846,281.8110537,343.0121562,187.3333333,113.6730769,165.019189,89.37530335,1.700793603,1.673230348,205,27.75384615,71.51845139,77.74656093,4368.904833,2993.169462,1232.760839,66.18057975,1.516907996,1.029923765,8958.571,2066.922846,2860.157612,3713.507612,61.16333333,109.5030769,37.45477752,83.06072164,1.422599412,0.796046473,135.97,76.22846154,51.8609412,49.40694383,7.937,5.025307692,4.946063613,1.303774734,1.601549268,1.263619471,12.878,2.903538462,4.067215878,5.486410917,80.50443,97.50662,10.67557555,1.138458905,0.684593071,0.271262906,399.97342,92.29338,143.2487471,165.984701,2.5,2.126923077,2.40187391,2.093256334,1.748970751,1.402609179,2,0.996153846,0.763762616,0.459144432,17.9
5,91.50808,84.67082222,64.5702746,66.3573546,1.327464648,1.383779017,184.5906,28.7394,68.00989708,56.77849755,831.2,748.6555556,781.4832078,713.48379,1.547988788,1.557476718,810.6,136.6666667,295.5415436,248.724203,162.2,172,142.3329728,157.6879214,1.50889625,1.420096789,205,50.88888889,67.33617156,59.30523679,5511.0858,5615.047667,988.2823632,1952.170674,1.139379444,1.134343516,13532.571,2986.507889,5026.19189,4342.302453,56.644,60.26,17.26127816,22.21400945,0.954578305,0.863699851,141,39.8,61.47434541,58.93733056,6.4304,8.321333333,3.400959984,5.590560348,1.286589738,1.12912095,12.878,4.342,4.627845356,4.356161511,125.265316,182.7029533,12.60082883,38.43378143,0.810628981,0.684308632,399.97342,133.33038,156.1639483,170.0632458,2,2,2,2,1.609437912,1.522955068,0,0.444444444,0,0,132.9
6,109.0844948,84.63056188,77.76054238,66.34391564,1.539636658,1.468314584,184.5906,28.7394,73.47861509,56.69751451,840.8833333,747.3588889,798.4990874,712.506965,1.74081497,1.60140175,810.6,238.4522222,270.658773,247.6812243,164.1666667,172.0333333,147.1790996,157.7183962,1.70862524,1.456596346,205,54.28888889,61.62633816,59.30550846,7809.238167,5679.114333,1621.786779,1959.883933,1.347607515,1.246408211,19298.571,2986.507889,6889.099525,4498.397072,84.58666667,62.73555556,26.46665186,23.48500776,1.219092593,0.995111364,222.8,39.81666667,83.98338559,61.05822669,7.442,8.434777778,4.224930837,5.69698475,1.519317536,1.187210299,12.878,4.342,4.792090706,4.330484814,157.7210967,186.1662867,21.60350693,40.02544205,1.176315591,0.763443502,399.97342,133.33038,159.9673012,169.6496472,2.5,2.033333333,2.329986102,2.020466022,1.709472777,1.598778193,3,0.611111111,1.118033989,0.314466038,133
6,109.0844948,84.59030153,77.76054238,66.3304794,1.539636658,1.514131086,184.5906,28.7394,73.47861509,56.616387,840.8833333,746.0622222,798.4990874,711.5314773,1.74081497,1.625453761,810.6,228.5711111,270.658773,246.6270178,164.1666667,172.0666667,147.1790996,157.7488769,1.70862524,1.476276006,205,52.35555556,61.62633816,59.30576138,7809.238167,5743.181,1621.786779,1967.627668,1.347607515,1.301420415,19298.571,2986.507889,6889.099525,4648.370979,84.58666667,65.21111111,26.46665186,24.82872759,1.219092593,1.065034413,222.8,39.83333333,83.98338559,63.01070076,7.442,8.548222222,4.224930837,5.805435094,1.519317536,1.221080824,12.878,4.342,4.792090706,4.30166422,157.7210967,189.62962,21.60350693,41.6830182,1.176315591,0.813980404,399.97342,133.33038,159.9673012,169.164147,2.5,2.066666667,2.329986102,2.041141473,1.709472777,1.633956641,3,0.555555556,1.118033989,0.442216639,130.9
6,109.0844948,84.55004119,77.76054238,66.31704589,1.539636658,1.543143851,184.5906,28.7394,73.47861509,56.53511441,840.8833333,744.7655556,798.4990874,710.5573252,1.74081497,1.640769427,810.6,218.69,270.658773,245.5614389,164.1666667,172.1,147.1790996,157.7793635,1.70862524,1.488686399,205,50.88888889,61.62633816,59.30599557,7809.238167,5807.247667,1621.786779,1975.401999,1.347607515,1.332774537,19298.571,2986.507889,6889.099525,4792.798789,84.58666667,67.68666667,26.46665186,26.2493298,1.219092593,1.111934668,222.8,39.85,83.98338559,64.80997626,7.442,8.661666667,4.224930837,5.915949947,1.519317536,1.245479557,12.878,4.342,4.792090706,4.269636063,157.7210967,193.0929533,21.60350693,43.40923966,1.176315591,0.853337242,399.97342,133.33038,159.9673012,168.6061242,2.5,2.1,2.329986102,2.062028496,1.709472777,1.65310558,3,0.511111111,1.118033989,0.538516481,121
6,109.0844948,84.50978084,77.76054238,66.30361509,1.539636658,1.559604371,184.5906,28.7394,73.47861509,56.4536961,840.8833333,743.4688889,798.4990874,709.5845068,1.74081497,1.649470281,810.6,208.8088889,270.658773,244.4843388,164.1666667,172.1333333,147.1790996,157.809856,1.70862524,1.495693286,205,50.88888889,61.62633816,59.30621103,7809.238167,5871.314333,1621.786779,1983.207048,1.347607515,1.347482519,19298.571,2986.507889,6889.099525,4932.167741,84.58666667,70.16222222,26.46665186,27.75121328,1.219092593,1.144712091,222.8,39.86666667,83.98338559,66.46849542,7.442,8.775111111,4.224930837,6.02856861,1.519317536,1.263622926,12.878,4.342,4.792090706,4.234327559,157.7210967,196.5562867,21.60350693,45.20694923,1.176315591,0.885409244,399.97342,133.33038,159.9673012,167.974856,2.5,2.133333333,2.329986102,2.083129256,1.709472777,1.661562035,3,0.533333333,1.118033989,0.618241233,118
6,109.0844948,84.4695205,77.76054238,66.29018701,1.539636658,1.565116166,184.5906,28.7394,73.47861509,56.37213145,840.8833333,742.1722222,798.4990874,708.6130203,1.74081497,1.652318672,810.6,198.9277778,270.658773,243.3955647,164.1666667,172.1666667,147.1790996,157.8403544,1.70862524,1.498012227,205,50.88888889,61.62633816,59.30640775,7809.238167,5935.381,1621.786779,1991.042935,1.347607515,1.348619376,19298.571,2986.507889,6889.099525,5066.895296,84.58666667,72.63777778,26.46665186,29.33902862,1.219092593,1.167750435,222.8,39.88333333,83.98338559,67.9965587,7.442,8.888555556,4.224930837,6.143331133,1.519317536,1.277040696,12.878,4.342,4.792090706,4.195655891,157.7210967,200.01962,21.60350693,47.07910747,1.176315591,0.912106999,399.97342,133.33038,159.9673012,167.2695131,2.5,2.166666667,2.329986102,2.10444594,1.709472777,1.661802522,3,0.555555556,1.118033989,0.687184271,100
6,109.0844948,84.42926016,77.76054238,66.27676166,1.539636658,1.560098648,184.5906,28.7394,73.47861509,56.29041981,840.8833333,740.8755556,798.4990874,707.6428638,1.74081497,1.649456707,810.6,203.6222222,270.658773,242.294959,164.1666667,172.2,147.1790996,157.8708586,1.70862524,1.495847954,205,50.88888889,61.62633816,59.30658573,7809.238167,5999.447667,1621.786779,1998.909783,1.347607515,1.337602957,19298.571,2986.507889,6889.099525,5197.342416,84.58666667,75.11333333,26.46665186,31.01769253,1.219092593,1.183668102,222.8,39.9,83.98338559,69.40278349,7.442,9.002,4.224930837,6.260278326,1.519317536,1.286605348,12.878,4.342,4.792090706,4.153527122,157.7210967,203.4829533,21.60350693,49.02879751,1.176315591,0.934581036,399.97342,133.33038,159.9673012,166.4891541,2.5,2.2,2.329986102,2.125980759,1.709472777,1.655150216,3,0.577777778,1.118033989,0.748331477,100
4,96.4516525,55.05116067,69.68934187,36.02141711,1.158346429,1.342414824,152.93481,9.777253333,60.16614927,50.98819842,787.4,1005.253333,733.5443202,941.5130165,1.31212344,0.879410631,810.6,661.0533333,315.7090512,337.4287497,167,112.8,140.611449,89.09767986,1.254608592,1.331051307,205,23.86666667,79.16122788,77.01791999,5447.85725,3479.4288,804.4810469,74.8114377,1.023421861,0.837421357,9318.571,2388.5712,3897.034372,4090.905725,82.3375,113.4666667,60.72149283,94.55779208,1.1640132,0.803975849,127.05,73.94,51.12571974,44.69409233,9.5305,5.7984,4.446372923,1.417185006,1.08578943,1.01379079,16.578,3.374933333,6.216461272,6.286242299,108.756645,110.214176,7.55238461,1.267782971,0.336261916,0.16321904,399.97342,106.6524907,168.3010468,174.8770114,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,79.6
4,96.03285,54.93948,69.51592978,35.99749282,1.159784345,1.341909982,151.2596,9.777253333,59.66389153,50.73986524,785.4,1004.72,731.0407195,940.6550349,1.311181163,0.878152693,810.6,661.5866667,316.9823418,338.0919208,168,113.0666667,141.2405988,89.20381451,1.253662371,1.332683769,205,23.6,79.87177224,77.40152166,5384.35725,3462.495467,798.9429474,74.67375452,1.025381531,0.833036294,9064.571,2388.5712,3834.998242,4067.151743,82.3375,113.4666667,60.72149283,94.55779208,1.1640132,0.803975849,127.05,73.94,51.12571974,44.69409233,10.3055,6.005066667,4.63865244,1.433274811,1.062188146,1.033098389,19.678,3.374933333,7.191244034,6.682972826,108.256645,110.0808427,7.319723618,1.257248337,0.32256804,0.157799127,399.97342,106.6524907,168.5756477,174.9487786,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,77.8
4,95.45068,54.78423467,69.27269554,35.96386185,1.161762834,1.341177715,148.93092,9.777253333,58.97342845,50.39838467,783.65,1004.253333,728.8287706,939.8952074,1.310329245,0.877045138,810.6,662.0533333,318.1232348,338.6807757,168,113.0666667,141.2405988,89.20381451,1.253662371,1.332683769,205,23.6,79.87177224,77.40152166,5316.60725,3444.4288,792.9043486,74.52282843,1.027310085,0.828184729,8958.571,2388.5712,3771.222495,4042.749023,82.3375,113.4666667,60.72149283,94.55779208,1.1640132,0.803975849,127.05,73.94,51.12571974,44.69409233,9.5805,5.811733333,4.459547505,1.418303555,1.084381951,1.015226237,16.778,3.374933333,6.27525623,6.309731146,108.506645,110.1475093,7.438782555,1.262669387,0.329500146,0.160529467,399.97342,106.6524907,168.4378466,174.9127208,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,76.2
4,76.4445625,49.71593667,59.35667247,34.51238532,1.199540745,1.290781083,121.3276,12.38321,43.82335412,42.22697993,794,1007.013333,741.6293489,944.2691657,1.315004308,0.883503843,810.6,659.2933333,311.7434923,335.3152484,164.5,112.1333333,139.0005138,88.824326,1.256700567,1.326771608,205,24.53333333,77.52580216,76.10770146,4235.85725,3156.2288,669.5565878,71.23723588,1.015407123,0.718635843,8958.571,2388.5712,3194.938946,3797.707175,77.2375,112.1066667,53.52796465,91.43115379,1.105182174,0.768563828,127.05,73.94,54.83075523,46.81885969,8.1805,5.4384,4.035568999,1.381018788,1.112098197,0.962148676,12.878,3.374933333,4.948155288,5.780146213,108.756645,110.214176,7.55238461,1.267782971,0.336261916,0.16321904,399.97342,106.6524907,168.3010468,174.8770114,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,78.6
4,94.8431,54.62221333,69.01608234,35.92828703,1.163801064,1.340374831,146.5006,9.777253333,58.26271401,50.04670478,781.9,1003.786667,726.596497,939.1266816,1.309451216,0.875931099,810.6,662.52,319.2888269,339.277595,168.5,113.2,141.5520463,89.25622602,1.253167225,1.333483517,205,23.46666667,80.23870637,77.59742264,5255.60725,3428.162133,787.3467975,74.38317875,1.028889994,0.823657624,8958.571,2388.5712,3716.035279,4021.623082,82.3375,113.4666667,60.72149283,94.55779208,1.1640132,0.803975849,127.05,73.94,51.12571974,44.69409233,8.1055,5.4184,4.008753102,1.378565679,1.112551474,0.958394036,12.878,3.374933333,4.90083572,5.759967555,107.256645,109.814176,6.773607686,1.231519137,0.292895083,0.146411945,399.97342,106.6524907,169.1368153,175.096489,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,73.6
4,93.5306,54.27221333,68.45176101,35.84971143,1.168103274,1.338501031,141.2506,9.777253333,56.7636543,49.30388634,788.7,1005.6,735.1580158,942.064891,1.312718313,0.880223856,810.6,660.7066667,314.899087,337.0033254,169.75,113.5333333,142.3217976,89.38540071,1.251867753,1.335435844,205,23.13333333,81.18920803,78.09896855,5093.10725,3384.8288,771.9378824,73.99216659,1.032270777,0.810816607,8958.571,2388.5712,3580.102554,3969.352821,82.3375,113.4666667,60.72149283,94.55779208,1.1640132,0.803975849,127.05,73.94,51.12571974,44.69409233,7.8305,5.345066667,3.905517285,1.369007824,1.112781355,0.943617981,12.878,3.374933333,4.753744918,5.693787298,107.256645,109.814176,6.773607686,1.231519137,0.292895083,0.146411945,399.97342,106.6524907,169.1368153,175.096489,2.25,2.066666667,2.213363839,2.054799318,1.368922361,1.181149585,1,0.866666667,0.433012702,0.249443826,71.8
5,82.32534,51.32831066,59.24194687,34.01721044,1.318400999,1.502701993,188.3839,12.87659091,65.51764753,52.31512334,757.08,990.8194357,714.6536578,924.2714415,1.546254344,0.998309148,764.1,649.5028213,286.0078838,346.9601313,152.4,109.9122257,135.7675361,88.60778715,1.521257881,1.545926516,171,22.10031348,58.53750934,69.35062752,4998.2858,2867.528216,908.3834374,64.11257434,1.131521093,1.129682906,11848.571,1403.631658,4584.957957,4078.963265,58.7,97.23589342,24.56098093,55.43750112,1.045283648,0.648396935,138.63,75.19043887,59.8997793,59.98140298,6.8124,4.423253918,3.839584976,1.236584537,1.345508467,1.289123482,12.878,1.935680251,4.340205414,4.948584579,136.205316,87.47489661,20.27188659,1.336179653,1.00735914,0.853286336,399.97342,62.6818432,148.7155407,144.6345255,2.2,2.078369906,2.168943542,2.064573036,1.594166699,1.355543755,1,0.902821317,0.4,0.268752793,21
5,82.32534,51.35601961,59.24194687,34.03734165,1.318400999,1.502628958,188.3839,12.8866902,65.51764753,52.32627449,757.08,990.5666667,714.6536578,924.0169284,1.546254344,0.998979134,764.1,648.9823529,286.0078838,346.9787068,152.4,109.9607843,135.7675361,88.65039993,1.521257881,1.545954447,171,22.11764706,58.53750934,69.35613147,4998.2858,2869.776137,908.3834374,64.30412486,1.131521093,1.129680129,11848.571,1404.733667,4584.957957,4079.772404,58.7,97.20039216,24.56098093,55.39646709,1.045283648,0.648851283,138.63,75.13764706,59.8997793,59.99151848,6.8124,4.42654902,3.839584976,1.238251344,1.345508467,1.289031484,12.878,1.937372549,4.340205414,4.949125335,136.205316,87.54348353,20.27188659,1.340291351,1.00735914,0.853284459,399.97342,62.73102627,148.7155407,144.6704898,2.2,2.078431373,2.168943542,2.064624491,1.594166699,1.356058059,1,0.901960784,0.4,0.2688492,37
